ELEMENT WISE MASK = 0b1
2024-08-19 19:35:33
wiersz RISa: 2,0000000a00000000000000000000000000000000000000000000000000000000,-59.619294757843015
wiersz RISa: 3,0000000a00000000000000000000000000000000000000000000000000000000,-59.619294757843015
wiersz RISa: 4,0000000a00000000000000000000000000000000000000000000000000000000,-59.619294757843015
wiersz RISa: 5,0000000a00000000000000000000000000000000000000000000000000000000,-59.619294757843015
wiersz RISa: 6,0000000a0000000000000000000a000000000000000000000000000000000000,-59.61832509994507
wiersz RISa: 7,0000000a0000000000000000000a000000000000000000000000000000000000,-59.61832509994507
wiersz RISa: 8,0000000a0000000000000000000a000000000000000000000000000000000000,-59.61832509994507
wiersz RISa: 9,0000000a0000000000000000000a000000000000000000000000000000000000,-59.61832509994507
wiersz RISa: 10,0000000a0000000000000000000a000000000000000a00000000000000000000,-59.58423927307129
wiersz RISa: 11,0000000a0000000000000000000a000000000000000a00000000000000000000,-59.58423927307129
wiersz RISa: 12,0000000a0000000000000000000a000000000000000a00000000000000000000,-59.58423927307129
wiersz RISa: 13,0000000a0000000000000000000a000000000000000a00000000000a00000000,-59.51260871887207
wiersz RISa: 14,0000000a0000000000000000000a000000000000000a00000000000a000a0000,-59.430220947265624
wiersz RISa: 15,0000000a0000000000000000000a000000000000000a00000000000a000a0000,-59.430220947265624
ELEMENT WISE MASK = 0b1
2024-08-20 03:07:24
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.64870594024658
wiersz RISa: 1,0000000b00000000000000000000000000000000000000000000000000000000,-59.51193859100342
wiersz RISa: 2,0000000b00010000000000000000000000000000000000000000000000000000,-59.47825048446655
wiersz RISa: 3,0000000b00010000000000000000000000000000000000000000000000000000,-59.47825048446655
wiersz RISa: 4,0000000b00010000000100000000000000000000000000000000000000000000,-59.41334480285644
wiersz RISa: 5,0000000b00010000000100000000000000000000000000000000000000000000,-59.41334480285644
wiersz RISa: 6,0000000b00010000000100000002000000000000000000000000000000000000,-59.3655814743042
wiersz RISa: 7,0000000b00010000000100000002000100000000000000000000000000000000,-59.327636337280275
wiersz RISa: 8,0000000b00010000000100000002000100000000000000000000000000000000,-59.327636337280275
wiersz RISa: 9,0000000b00010000000100000002000100000002000000000000000000000000,-59.300528583526614
wiersz RISa: 10,0000000b00010000000100000002000100000002002900000000000000000000,-59.21103778839111
wiersz RISa: 11,0000000b00010000000100000002000100000002002900020000000000000000,-59.2097071647644
wiersz RISa: 12,0000000b00010000000100000002000100000002002900020001000000000000,-59.18150045394898
wiersz RISa: 13,0000000b00010000000100000002000100000002002900020001003f00000000,-59.07962753295899
wiersz RISa: 14,0000000b00010000000100000002000100000002002900020001003f800f0000,-58.88707689285278
wiersz RISa: 15,0000000b00010000000100000002000100000002002900020001003f800f0001,-58.86119390487671
ELEMENT WISE MASK = 0b11
2024-08-20 03:09:30
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.65968887329102
wiersz RISa: 1,0000000300000000000000000000000000000000000000000000000000000000,-59.52221439361572
wiersz RISa: 2,0000000300000000000000000000000000000000000000000000000000000000,-59.52221439361572
wiersz RISa: 3,0000000300000000000000000000000000000000000000000000000000000000,-59.52221439361572
wiersz RISa: 4,0000000300000000000000000000000000000000000000000000000000000000,-59.52221439361572
wiersz RISa: 5,0000000300000000000000030000000000000000000000000000000000000000,-59.50303213119507
wiersz RISa: 6,0000000300000000000000030000000000000000000000000000000000000000,-59.50303213119507
wiersz RISa: 7,0000000300000000000000030000000300000000000000000000000000000000,-59.47764276504517
wiersz RISa: 8,0000000300000000000000030000000300000000000000000000000000000000,-59.47764276504517
wiersz RISa: 9,0000000300000000000000030000000300000000000000000000000000000000,-59.47764276504517
wiersz RISa: 10,0000000300000000000000030000000300000000000f00000000000000000000,-59.33936996459961
wiersz RISa: 11,0000000300000000000000030000000300000000000f00000000000000000000,-59.33936996459961
wiersz RISa: 12,0000000300000000000000030000000300000000000f00000003000000000000,-59.325608520507814
wiersz RISa: 13,0000000300000000000000030000000300000000000f00000003003c00000000,-59.291408462524416
wiersz RISa: 14,0000000300000000000000030000000300000000000f00000003003c000f0000,-59.0562296295166
wiersz RISa: 15,0000000300000000000000030000000300000000000f00000003003c000f0000,-59.0562296295166
ELEMENT WISE MASK = 0b1010
2024-08-20 03:09:59
wiersz RISa: 0,0000000000000000000000000000000000000000000000000000000000000000,-59.65425676345825
